Date,2021/06/29
Name,元大MSCI中國A股國際通ETF基金
Net Asset,1269125811
Shares Outstanding,43488000
ETF Currency,NTD
NAV per Share,29.18

Ticker,Name,Currency,Shares,Expiry Month,Market Value,Weight,Price,Multiplier,FX Rate
002010_CN,傳化智聯,CNY,21400.0,,,0.06,,1.0,4.323
002463_CN,滬電股份,CNY,11200.0,,,0.06,,1.0,4.323
002075_CN,沙鋼股份,CNY,14300.0,,,0.06,,1.0,4.323
002429_CN,兆馳股份,CNY,29300.0,,,0.06,,1.0,4.323
002373_CN,千方科技,CNY,10300.0,,,0.06,,1.0,4.323
603267_CN,鴻遠電子,CNY,1500.0,,,0.06,,1.0,4.323
002266_CN,浙富控股,CNY,34700.0,,,0.06,,1.0,4.323
300308_CN,中際旭創,CNY,4700.0,,,0.06,,1.0,4.323
600598_CN,北大荒,CNY,11500.0,,,0.06,,1.0,4.323
600909_CN,華安證券,CNY,30380.0,,,0.06,,1.0,4.323
002939_CN,長城證券,CNY,16700.0,,,0.06,,1.0,4.323
000709_CN,河鋼股份,CNY,68600.0,,,0.06,,1.0,4.323
002242_CN,九陽股份,CNY,5000.0,,,0.06,,1.0,4.323
600988_CN,赤峰黃金,CNY,10800.0,,,0.06,,1.0,4.323
002563_CN,森馬服飾,CNY,14600.0,,,0.06,,1.0,4.323
000999_CN,華潤三九,CNY,6400.0,,,0.06,,1.0,4.323
002926_CN,華西證券,CNY,17000.0,,,0.06,,1.0,4.323
603858_CN,步長制藥,CNY,7440.0,,,0.06,,1.0,4.323
601456_CN,國聯證券,CNY,10500.0,,,0.06,,1.0,4.323
002925_CN,盈趣科技,CNY,4205.0,,,0.06,,1.0,4.323
600511_CN,國藥股份,CNY,4900.0,,,0.05,,1.0,4.323
600801_CN,華新水泥,CNY,8800.0,,,0.05,,1.0,4.323
600170_CN,上海建工,CNY,57543.0,,,0.05,,1.0,4.323
002153_CN,石基信息,CNY,6580.0,,,0.05,,1.0,4.323
002558_CN,巨人網絡,CNY,10906.0,,,0.05,,1.0,4.323
002065_CN,東華軟件,CNY,20111.0,,,0.05,,1.0,4.323
002500_CN,山西證券,CNY,23170.0,,,0.05,,1.0,4.323
002958_CN,青農商行,CNY,35900.0,,,0.05,,1.0,4.323
000738_CN,航發控制,CNY,7400.0,,,0.05,,1.0,4.323
600867_CN,通化東寶,CNY,13145.0,,,0.05,,1.0,4.323
000987_CN,越秀金控,CNY,11900.0,,,0.05,,1.0,4.323
601099_CN,太平洋,CNY,44000.0,,,0.05,,1.0,4.323
000988_CN,華工科技,CNY,6500.0,,,0.05,,1.0,4.323
300070_CN,碧水源,CNY,20500.0,,,0.05,,1.0,4.323
000750_CN,國海證券,CNY,35170.0,,,0.05,,1.0,4.323
300463_CN,邁克生物,CNY,3600.0,,,0.05,,1.0,4.323
300773_CN,拉卡拉,CNY,5200.0,,,0.05,,1.0,4.323
600027_CN,華電國際,CNY,43800.0,,,0.05,,1.0,4.323
600153_CN,建發股份,CNY,18500.0,,,0.05,,1.0,4.323
600160_CN,巨化股份,CNY,17500.0,,,0.05,,1.0,4.323
600688_CN,上海石化,CNY,39500.0,,,0.05,,1.0,4.323
600256_CN,廣匯能源,CNY,43600.0,,,0.05,,1.0,4.323
002705_CN,新寶股份,CNY,5400.0,,,0.05,,1.0,4.323
603883_CN,老百姓,CNY,2700.0,,,0.05,,1.0,4.323
002557_CN,洽洽食品,CNY,3300.0,,,0.05,,1.0,4.323
300383_CN,光環新網,CNY,10000.0,,,0.05,,1.0,4.323
000961_CN,中南建設,CNY,24400.0,,,0.05,,1.0,4.323
601992_CN,金隅集團,CNY,53900.0,,,0.05,,1.0,4.323
002212_CN,天融信,CNY,7600.0,,,0.05,,1.0,4.323
600859_CN,王府井,CNY,5100.0,,,0.05,,1.0,4.323
002683_CN,宏大爆破,CNY,4900.0,,,0.05,,1.0,4.323
601598_CN,中國外運,CNY,28300.0,,,0.05,,1.0,4.323
002465_CN,海格通信,CNY,14900.0,,,0.05,,1.0,4.323
002151_CN,北斗星通,CNY,3300.0,,,0.05,,1.0,4.323
002081_CN,金螳螂,CNY,17400.0,,,0.05,,1.0,4.323
600026_CN,中遠海能,CNY,22400.0,,,0.05,,1.0,4.323
002019_CN,億帆醫藥,CNY,8000.0,,,0.05,,1.0,4.323
600498_CN,烽火通信,CNY,7400.0,,,0.05,,1.0,4.323
002127_CN,南極電商,CNY,15900.0,,,0.05,,1.0,4.323
000402_CN,金 融 街,CNY,19360.0,,,0.05,,1.0,4.323
600529_CN,山東藥玻,CNY,3900.0,,,0.05,,1.0,4.323
300088_CN,長信科技,CNY,15900.0,,,0.05,,1.0,4.323
000729_CN,燕京啤酒,CNY,18200.0,,,0.05,,1.0,4.323
300296_CN,利亞德,CNY,16500.0,,,0.05,,1.0,4.323
002727_CN,一心堂,CNY,3900.0,,,0.05,,1.0,4.323
000686_CN,東北證券,CNY,15200.0,,,0.04,,1.0,4.323
600583_CN,海油工程,CNY,28550.0,,,0.04,,1.0,4.323
603027_CN,千禾味業,CNY,5160.0,,,0.04,,1.0,4.323
000629_CN,攀鋼釩鈦,CNY,55500.0,,,0.04,,1.0,4.323
300418_CN,昆侖萬維,CNY,7600.0,,,0.04,,1.0,4.323
002506_CN,協鑫集成,CNY,37800.0,,,0.04,,1.0,4.323
001914_CN,招商積余,CNY,6900.0,,,0.04,,1.0,4.323
000627_CN,天茂集團,CNY,31900.0,,,0.04,,1.0,4.323
000623_CN,吉林敖東,CNY,7600.0,,,0.04,,1.0,4.323
000581_CN,威孚高科,CNY,5492.0,,,0.04,,1.0,4.323
601128_CN,常熟銀行,CNY,17700.0,,,0.04,,1.0,4.323
300212_CN,易華錄,CNY,4240.0,,,0.04,,1.0,4.323
002399_CN,海普瑞,CNY,6800.0,,,0.04,,1.0,4.323
000401_CN,冀東水泥,CNY,8700.0,,,0.04,,1.0,4.323
002131_CN,利歐股份,CNY,43600.0,,,0.03,,1.0,4.323
601098_CN,中南傳媒,CNY,11601.0,,,0.03,,1.0,4.323
002572_CN,索菲亞,CNY,3000.0,,,0.03,,1.0,4.323
CN,富時中國A50指數期貨,USD,168.0,202107,,6.46,,1.0,27.89
Cash,保證金,USD,1498503.09,,,,1,1,27.89
Cash,現金,CNH,7839572.69,,,,1,1,4.3207
Cash,現金,NTD,6218094.0,,,,1,1,1.0
Cash,現金,USD,74133.36,,,,1,1,27.89
Cash,應收股利,CNH,188071.16,,,,1,1,4.3207

